,property_id,check_in_date,room_category,successful_bookings,capacity,check_in_date_format
8531,16558,25-Jul-22,RT2,10,22,2022-07-25
8532,19560,25-Jul-22,RT2,19,38,2022-07-25
8533,16563,25-Jul-22,RT2,25,38,2022-07-25
8534,16559,25-Jul-22,RT2,20,41,2022-07-25
8535,19559,25-Jul-22,RT2,16,41,2022-07-25
8536,19558,25-Jul-22,RT2,11,39,2022-07-25
8537,17559,25-Jul-22,RT2,17,39,2022-07-25
8538,16560,25-Jul-22,RT2,12,34,2022-07-25
8539,18562,25-Jul-22,RT2,19,34,2022-07-25
8540,18559,25-Jul-22,RT2,13,44,2022-07-25
8541,17563,25-Jul-22,RT2,24,44,2022-07-25
8542,17562,25-Jul-22,RT2,11,30,2022-07-25
8543,18558,25-Jul-22,RT2,13,30,2022-07-25
8544,17564,25-Jul-22,RT2,12,40,2022-07-25
8545,18561,25-Jul-22,RT2,20,40,2022-07-25
8546,18560,25-Jul-22,RT2,20,40,2022-07-25
8547,17560,25-Jul-22,RT2,22,45,2022-07-25
8548,19561,25-Jul-22,RT2,20,45,2022-07-25
8549,19563,25-Jul-22,RT2,20,45,2022-07-25
8550,19563,25-Jul-22,RT3,13,29,2022-07-25
8551,19562,25-Jul-22,RT3,12,29,2022-07-25
8552,19561,25-Jul-22,RT3,15,29,2022-07-25
8553,18562,25-Jul-22,RT3,15,29,2022-07-25
8554,17558,25-Jul-22,RT3,11,27,2022-07-25
8555,17562,25-Jul-22,RT3,11,27,2022-07-25
8556,19559,25-Jul-22,RT3,11,27,2022-07-25
8557,16559,25-Jul-22,RT3,20,32,2022-07-25
8558,16558,25-Jul-22,RT3,4,8,2022-07-25
8559,16562,25-Jul-22,RT3,6,18,2022-07-25
8560,18559,25-Jul-22,RT3,7,23,2022-07-25
8561,19558,25-Jul-22,RT3,8,21,2022-07-25
8562,19560,25-Jul-22,RT3,8,19,2022-07-25
8563,18560,25-Jul-22,RT3,14,24,2022-07-25
8564,18561,25-Jul-22,RT3,14,25,2022-07-25
8565,16560,25-Jul-22,RT3,9,20,2022-07-25
8566,17559,25-Jul-22,RT3,9,16,2022-07-25
8567,17563,25-Jul-22,RT3,9,16,2022-07-25
8568,18563,25-Jul-22,RT3,9,23,2022-07-25
8569,17564,25-Jul-22,RT3,9,24,2022-07-25
8570,16561,25-Jul-22,RT3,10,21,2022-07-25
8571,17560,25-Jul-22,RT3,10,25,2022-07-25
8572,17561,25-Jul-22,RT3,10,19,2022-07-25
8573,16563,25-Jul-22,RT3,12,20,2022-07-25
8574,18558,25-Jul-22,RT3,11,26,2022-07-25
8575,16560,25-Jul-22,RT4,2,7,2022-07-25
8576,17561,25-Jul-22,RT4,2,4,2022-07-25
8577,17562,25-Jul-22,RT4,2,6,2022-07-25
8578,19558,25-Jul-22,RT4,2,7,2022-07-25
8579,19561,25-Jul-22,RT4,2,7,2022-07-25
8580,19563,25-Jul-22,RT4,2,6,2022-07-25
8581,19559,25-Jul-22,RT4,2,3,2022-07-25
8582,16558,25-Jul-22,RT4,2,3,2022-07-25
8583,16561,25-Jul-22,RT4,5,10,2022-07-25
8584,17560,25-Jul-22,RT4,5,13,2022-07-25
8585,18561,25-Jul-22,RT4,5,9,2022-07-25
8586,17564,25-Jul-22,RT4,7,17,2022-07-25
8587,18560,25-Jul-22,RT4,8,15,2022-07-25
8588,19560,25-Jul-22,RT4,9,16,2022-07-25
8589,18559,25-Jul-22,RT4,7,19,2022-07-25
8590,17563,25-Jul-22,RT4,9,19,2022-07-25
8591,19562,25-Jul-22,RT4,10,14,2022-07-25
8592,17559,25-Jul-22,RT4,7,14,2022-07-25
8593,18558,25-Jul-22,RT4,7,20,2022-07-25
8594,18562,25-Jul-22,RT4,10,20,2022-07-25
8595,18563,25-Jul-22,RT4,8,18,2022-07-25
8596,16563,25-Jul-22,RT4,8,18,2022-07-25
8597,16559,25-Jul-22,RT4,11,18,2022-07-25
8598,16562,25-Jul-22,RT4,3,6,2022-07-25
8599,17558,25-Jul-22,RT4,3,6,2022-07-25
8600,19563,26-Jul-22,RT3,11,29,2022-07-26
8601,18560,26-Jul-22,RT1,14,30,2022-07-26
8602,19562,26-Jul-22,RT1,15,30,2022-07-26
8603,19563,26-Jul-22,RT1,13,30,2022-07-26
8604,17558,26-Jul-22,RT1,7,19,2022-07-26
8605,16558,26-Jul-22,RT1,10,19,2022-07-26
8606,17560,26-Jul-22,RT1,14,40,2022-07-26
8607,19558,26-Jul-22,RT1,13,40,2022-07-26
8608,19560,26-Jul-22,RT1,14,26,2022-07-26
8609,17561,26-Jul-22,RT1,13,26,2022-07-26
8610,16560,26-Jul-22,RT1,13,34,2022-07-26
8611,16561,26-Jul-22,RT1,9,18,2022-07-26
8612,16562,26-Jul-22,RT1,14,31,2022-07-26
8613,16563,26-Jul-22,RT1,24,41,2022-07-26
8614,17559,26-Jul-22,RT1,16,32,2022-07-26
8615,17562,26-Jul-22,RT1,8,20,2022-07-26
8616,17563,26-Jul-22,RT1,14,25,2022-07-26
8617,18558,26-Jul-22,RT1,6,15,2022-07-26
8618,18559,26-Jul-22,RT1,13,42,2022-07-26
8619,18561,26-Jul-22,RT1,15,33,2022-07-26
8620,18562,26-Jul-22,RT1,23,38,2022-07-26
8621,18563,26-Jul-22,RT1,11,27,2022-07-26
8622,19559,26-Jul-22,RT1,10,24,2022-07-26
8623,19561,26-Jul-22,RT1,16,36,2022-07-26
8624,17564,26-Jul-22,RT1,6,16,2022-07-26
8625,19562,26-Jul-22,RT2,13,23,2022-07-26
8626,18563,26-Jul-22,RT2,12,29,2022-07-26
8627,17561,26-Jul-22,RT2,15,36,2022-07-26
8628,17558,26-Jul-22,RT2,19,50,2022-07-26
8629,16562,26-Jul-22,RT2,20,43,2022-07-26
8630,16561,26-Jul-22,RT2,12,24,2022-07-26
8631,16558,26-Jul-22,RT2,12,22,2022-07-26
8632,19560,26-Jul-22,RT2,17,38,2022-07-26
8633,16563,26-Jul-22,RT2,20,38,2022-07-26
8634,16559,26-Jul-22,RT2,23,41,2022-07-26
8635,19559,26-Jul-22,RT2,20,41,2022-07-26
8636,19558,26-Jul-22,RT2,15,39,2022-07-26
8637,17559,26-Jul-22,RT2,18,39,2022-07-26
8638,16560,26-Jul-22,RT2,13,34,2022-07-26
8639,18562,26-Jul-22,RT2,17,34,2022-07-26
8640,18559,26-Jul-22,RT2,13,44,2022-07-26
8641,17563,26-Jul-22,RT2,26,44,2022-07-26
8642,17562,26-Jul-22,RT2,11,30,2022-07-26
8643,18558,26-Jul-22,RT2,12,30,2022-07-26
8644,17564,26-Jul-22,RT2,15,40,2022-07-26
8645,18561,26-Jul-22,RT2,23,40,2022-07-26
8646,18560,26-Jul-22,RT2,18,40,2022-07-26
8647,17560,26-Jul-22,RT2,19,45,2022-07-26
8648,19561,26-Jul-22,RT2,18,45,2022-07-26
8649,19563,26-Jul-22,RT2,20,45,2022-07-26
8650,16559,26-Jul-22,RT1,19,30,2022-07-26
8651,19562,26-Jul-22,RT3,13,29,2022-07-26
8652,19561,26-Jul-22,RT3,10,29,2022-07-26
8653,18562,26-Jul-22,RT3,15,29,2022-07-26
8654,17558,26-Jul-22,RT3,12,27,2022-07-26
8655,17562,26-Jul-22,RT3,7,27,2022-07-26
8656,19559,26-Jul-22,RT3,11,27,2022-07-26
8657,16559,26-Jul-22,RT3,16,32,2022-07-26
8658,16558,26-Jul-22,RT3,4,8,2022-07-26
8659,19558,26-Jul-22,RT3,7,21,2022-07-26
8660,16562,26-Jul-22,RT3,8,18,2022-07-26
8661,17559,26-Jul-22,RT3,8,16,2022-07-26
8662,18559,26-Jul-22,RT3,8,23,2022-07-26
8663,18560,26-Jul-22,RT3,13,24,2022-07-26
8664,17563,26-Jul-22,RT3,9,16,2022-07-26
8665,18563,26-Jul-22,RT3,9,23,2022-07-26
8666,17564,26-Jul-22,RT3,9,24,2022-07-26
8667,16560,26-Jul-22,RT3,10,20,2022-07-26
8668,16561,26-Jul-22,RT3,10,21,2022-07-26
8669,17561,26-Jul-22,RT3,10,19,2022-07-26
8670,19560,26-Jul-22,RT3,10,19,2022-07-26
8671,17560,26-Jul-22,RT3,12,25,2022-07-26
8672,18561,26-Jul-22,RT3,12,25,2022-07-26
8673,16563,26-Jul-22,RT3,11,20,2022-07-26
8674,18558,26-Jul-22,RT3,11,26,2022-07-26
8675,17558,26-Jul-22,RT4,2,6,2022-07-26
8676,17561,26-Jul-22,RT4,2,4,2022-07-26
8677,16558,26-Jul-22,RT4,2,3,2022-07-26
8678,16562,26-Jul-22,RT4,4,6,2022-07-26
8679,18561,26-Jul-22,RT4,4,9,2022-07-26
8680,16561,26-Jul-22,RT4,5,10,2022-07-26
8681,17560,26-Jul-22,RT4,5,13,2022-07-26
8682,17564,26-Jul-22,RT4,6,17,2022-07-26
8683,19559,26-Jul-22,RT4,1,3,2022-07-26
8684,18560,26-Jul-22,RT4,8,15,2022-07-26
8685,19560,26-Jul-22,RT4,8,16,2022-07-26
8686,18559,26-Jul-22,RT4,7,19,2022-07-26
8687,17563,26-Jul-22,RT4,9,19,2022-07-26
8688,19562,26-Jul-22,RT4,7,14,2022-07-26
8689,17559,26-Jul-22,RT4,7,14,2022-07-26
8690,18558,26-Jul-22,RT4,9,20,2022-07-26
8691,18562,26-Jul-22,RT4,11,20,2022-07-26
8692,18563,26-Jul-22,RT4,8,18,2022-07-26
8693,16563,26-Jul-22,RT4,9,18,2022-07-26
8694,16559,26-Jul-22,RT4,10,18,2022-07-26
8695,17562,26-Jul-22,RT4,3,6,2022-07-26
8696,19563,26-Jul-22,RT4,3,6,2022-07-26
8697,16560,26-Jul-22,RT4,3,7,2022-07-26
8698,19558,26-Jul-22,RT4,3,7,2022-07-26
8699,19561,26-Jul-22,RT4,3,7,2022-07-26
8700,16559,27-Jul-22,RT1,16,30,2022-07-27
8701,18560,27-Jul-22,RT1,17,30,2022-07-27
8702,19562,27-Jul-22,RT1,14,30,2022-07-27
8703,19563,27-Jul-22,RT1,13,30,2022-07-27
8704,17558,27-Jul-22,RT1,8,19,2022-07-27
8705,16558,27-Jul-22,RT1,10,19,2022-07-27
8706,17560,27-Jul-22,RT1,16,40,2022-07-27
8707,19558,27-Jul-22,RT1,13,40,2022-07-27
8708,19560,27-Jul-22,RT1,11,26,2022-07-27
8709,17561,27-Jul-22,RT1,14,26,2022-07-27
8710,16560,27-Jul-22,RT1,14,34,2022-07-27
8711,16561,27-Jul-22,RT1,9,18,2022-07-27
8712,16562,27-Jul-22,RT1,13,31,2022-07-27
8713,16563,27-Jul-22,RT1,17,41,2022-07-27
8714,17559,27-Jul-22,RT1,15,32,2022-07-27
8715,17562,27-Jul-22,RT1,8,20,2022-07-27
8716,17563,27-Jul-22,RT1,15,25,2022-07-27
8717,18558,27-Jul-22,RT1,6,15,2022-07-27
8718,18559,27-Jul-22,RT1,14,42,2022-07-27
8719,18561,27-Jul-22,RT1,14,33,2022-07-27
8720,18562,27-Jul-22,RT1,22,38,2022-07-27
8721,18563,27-Jul-22,RT1,11,27,2022-07-27
8722,19559,27-Jul-22,RT1,9,24,2022-07-27
8723,19561,27-Jul-22,RT1,14,36,2022-07-27
8724,17564,27-Jul-22,RT1,6,16,2022-07-27
8725,19562,27-Jul-22,RT2,12,23,2022-07-27
8726,18563,27-Jul-22,RT2,13,29,2022-07-27
8727,17561,27-Jul-22,RT2,18,36,2022-07-27
8728,17558,27-Jul-22,RT2,22,50,2022-07-27
8729,16562,27-Jul-22,RT2,17,43,2022-07-27
8730,16561,27-Jul-22,RT2,11,24,2022-07-27
8731,16558,27-Jul-22,RT2,12,22,2022-07-27
8732,19560,27-Jul-22,RT2,20,38,2022-07-27
8733,16563,27-Jul-22,RT2,20,38,2022-07-27
8734,16559,27-Jul-22,RT2,21,41,2022-07-27
8735,19559,27-Jul-22,RT2,18,41,2022-07-27
8736,19558,27-Jul-22,RT2,13,39,2022-07-27
8737,17559,27-Jul-22,RT2,20,39,2022-07-27
8738,16560,27-Jul-22,RT2,13,34,2022-07-27
8739,18562,27-Jul-22,RT2,20,34,2022-07-27
8740,18559,27-Jul-22,RT2,15,44,2022-07-27
8741,17563,27-Jul-22,RT2,22,44,2022-07-27
8742,17562,27-Jul-22,RT2,10,30,2022-07-27
8743,18558,27-Jul-22,RT2,12,30,2022-07-27
8744,17564,27-Jul-22,RT2,14,40,2022-07-27
8745,18561,27-Jul-22,RT2,20,40,2022-07-27
8746,18560,27-Jul-22,RT2,25,40,2022-07-27
8747,17560,27-Jul-22,RT2,20,45,2022-07-27
8748,19561,27-Jul-22,RT2,16,45,2022-07-27
8749,19563,27-Jul-22,RT2,18,45,2022-07-27
8750,19563,27-Jul-22,RT3,12,29,2022-07-27
8751,19562,27-Jul-22,RT3,14,29,2022-07-27
8752,19561,27-Jul-22,RT3,11,29,2022-07-27
8753,18562,27-Jul-22,RT3,14,29,2022-07-27
8754,17558,27-Jul-22,RT3,12,27,2022-07-27
8755,17562,27-Jul-22,RT3,10,27,2022-07-27
8756,19559,27-Jul-22,RT3,11,27,2022-07-27
8757,16559,27-Jul-22,RT3,21,32,2022-07-27
8758,16558,27-Jul-22,RT3,3,8,2022-07-27
8759,18559,27-Jul-22,RT3,7,23,2022-07-27
8760,16560,27-Jul-22,RT3,8,20,2022-07-27
8761,17559,27-Jul-22,RT3,8,16,2022-07-27
8762,19558,27-Jul-22,RT3,8,21,2022-07-27
8763,18560,27-Jul-22,RT3,13,24,2022-07-27
8764,18561,27-Jul-22,RT3,13,25,2022-07-27
8765,16562,27-Jul-22,RT3,9,18,2022-07-27
8766,17563,27-Jul-22,RT3,9,16,2022-07-27
8767,17564,27-Jul-22,RT3,9,24,2022-07-27
8768,17560,27-Jul-22,RT3,10,25,2022-07-27
8769,17561,27-Jul-22,RT3,10,19,2022-07-27
8770,18563,27-Jul-22,RT3,10,23,2022-07-27
8771,19560,27-Jul-22,RT3,10,19,2022-07-27
8772,16561,27-Jul-22,RT3,11,21,2022-07-27
8773,16563,27-Jul-22,RT3,11,20,2022-07-27
8774,18558,27-Jul-22,RT3,11,26,2022-07-27
8775,16562,27-Jul-22,RT4,2,6,2022-07-27
8776,17558,27-Jul-22,RT4,2,6,2022-07-27
8777,17561,27-Jul-22,RT4,2,4,2022-07-27
8778,17562,27-Jul-22,RT4,2,6,2022-07-27
8779,16558,27-Jul-22,RT4,2,3,2022-07-27
8780,16561,27-Jul-22,RT4,5,10,2022-07-27
8781,18561,27-Jul-22,RT4,5,9,2022-07-27
8782,17560,27-Jul-22,RT4,6,13,2022-07-27
8783,18560,27-Jul-22,RT4,6,15,2022-07-27
8784,17564,27-Jul-22,RT4,6,17,2022-07-27
8785,19559,27-Jul-22,RT4,1,3,2022-07-27
8786,19560,27-Jul-22,RT4,8,16,2022-07-27
8787,18559,27-Jul-22,RT4,9,19,2022-07-27
8788,17563,27-Jul-22,RT4,8,19,2022-07-27
8789,19562,27-Jul-22,RT4,6,14,2022-07-27
8790,17559,27-Jul-22,RT4,7,14,2022-07-27
8791,18558,27-Jul-22,RT4,8,20,2022-07-27
8792,18562,27-Jul-22,RT4,10,20,2022-07-27
8793,18563,27-Jul-22,RT4,7,18,2022-07-27
8794,16563,27-Jul-22,RT4,10,18,2022-07-27
8795,16559,27-Jul-22,RT4,9,18,2022-07-27
8796,19563,27-Jul-22,RT4,3,6,2022-07-27
8797,16560,27-Jul-22,RT4,3,7,2022-07-27
8798,19558,27-Jul-22,RT4,3,7,2022-07-27
8799,19561,27-Jul-22,RT4,3,7,2022-07-27
8800,16559,28-Jul-22,RT1,14,30,2022-07-28
8801,18560,28-Jul-22,RT1,16,30,2022-07-28
8802,19562,28-Jul-22,RT1,16,30,2022-07-28
8803,19563,28-Jul-22,RT1,12,30,2022-07-28
8804,17558,28-Jul-22,RT1,8,19,2022-07-28
8805,16558,28-Jul-22,RT1,9,19,2022-07-28
8806,17560,28-Jul-22,RT1,17,40,2022-07-28
8807,19558,28-Jul-22,RT1,12,40,2022-07-28
8808,19560,28-Jul-22,RT1,17,26,2022-07-28
8809,17561,28-Jul-22,RT1,14,26,2022-07-28
8810,16560,28-Jul-22,RT1,15,34,2022-07-28
8811,16561,28-Jul-22,RT1,9,18,2022-07-28
8812,16562,28-Jul-22,RT1,11,31,2022-07-28
8813,16563,28-Jul-22,RT1,22,41,2022-07-28
8814,17559,28-Jul-22,RT1,14,32,2022-07-28
8815,17562,28-Jul-22,RT1,9,20,2022-07-28
8816,17563,28-Jul-22,RT1,12,25,2022-07-28
8817,18558,28-Jul-22,RT1,7,15,2022-07-28
8818,18559,28-Jul-22,RT1,16,42,2022-07-28
8819,18561,28-Jul-22,RT1,17,33,2022-07-28
8820,18562,28-Jul-22,RT1,21,38,2022-07-28
8821,18563,28-Jul-22,RT1,11,27,2022-07-28
8822,19559,28-Jul-22,RT1,10,24,2022-07-28
8823,19561,28-Jul-22,RT1,16,36,2022-07-28
8824,17564,28-Jul-22,RT1,6,16,2022-07-28
8825,19562,28-Jul-22,RT2,13,23,2022-07-28
8826,18563,28-Jul-22,RT2,12,29,2022-07-28
8827,17561,28-Jul-22,RT2,21,36,2022-07-28
8828,17558,28-Jul-22,RT2,21,50,2022-07-28
8829,16562,28-Jul-22,RT2,15,43,2022-07-28
8830,16561,28-Jul-22,RT2,12,24,2022-07-28
8831,16558,28-Jul-22,RT2,14,22,2022-07-28
8832,19560,28-Jul-22,RT2,18,38,2022-07-28
8833,16563,28-Jul-22,RT2,20,38,2022-07-28
8834,16559,28-Jul-22,RT2,20,41,2022-07-28
8835,19559,28-Jul-22,RT2,15,41,2022-07-28
8836,19558,28-Jul-22,RT2,12,39,2022-07-28
8837,17559,28-Jul-22,RT2,20,39,2022-07-28
8838,16560,28-Jul-22,RT2,17,34,2022-07-28
8839,18562,28-Jul-22,RT2,19,34,2022-07-28
8840,18559,28-Jul-22,RT2,15,44,2022-07-28
8841,17563,28-Jul-22,RT2,24,44,2022-07-28
8842,17562,28-Jul-22,RT2,10,30,2022-07-28
8843,18558,28-Jul-22,RT2,13,30,2022-07-28
8844,17564,28-Jul-22,RT2,15,40,2022-07-28
8845,18561,28-Jul-22,RT2,22,40,2022-07-28
8846,18560,28-Jul-22,RT2,19,40,2022-07-28
8847,17560,28-Jul-22,RT2,18,45,2022-07-28
8848,19561,28-Jul-22,RT2,17,45,2022-07-28
8849,19563,28-Jul-22,RT2,18,45,2022-07-28
8850,19563,28-Jul-22,RT3,11,29,2022-07-28
8851,19562,28-Jul-22,RT3,16,29,2022-07-28
8852,19561,28-Jul-22,RT3,12,29,2022-07-28
8853,18562,28-Jul-22,RT3,14,29,2022-07-28
8854,17558,28-Jul-22,RT3,11,27,2022-07-28
8855,17562,28-Jul-22,RT3,9,27,2022-07-28
8856,19559,28-Jul-22,RT3,12,27,2022-07-28
8857,16559,28-Jul-22,RT3,17,32,2022-07-28
8858,16558,28-Jul-22,RT3,5,8,2022-07-28
8859,17559,28-Jul-22,RT3,7,16,2022-07-28
8860,19558,28-Jul-22,RT3,7,21,2022-07-28
8861,17563,28-Jul-22,RT3,8,16,2022-07-28
8862,19560,28-Jul-22,RT3,8,19,2022-07-28
8863,17564,28-Jul-22,RT3,8,24,2022-07-28
8864,18561,28-Jul-22,RT3,13,25,2022-07-28
8865,18560,28-Jul-22,RT3,14,24,2022-07-28
8866,16560,28-Jul-22,RT3,9,20,2022-07-28
8867,16562,28-Jul-22,RT3,9,18,2022-07-28
8868,18559,28-Jul-22,RT3,9,23,2022-07-28
8869,18563,28-Jul-22,RT3,9,23,2022-07-28
8870,17560,28-Jul-22,RT3,10,25,2022-07-28
8871,18558,28-Jul-22,RT3,10,26,2022-07-28
8872,16561,28-Jul-22,RT3,12,21,2022-07-28
8873,16563,28-Jul-22,RT3,12,20,2022-07-28
8874,17561,28-Jul-22,RT3,12,19,2022-07-28
8875,17562,28-Jul-22,RT4,2,6,2022-07-28
8876,19563,28-Jul-22,RT4,2,6,2022-07-28
8877,19559,28-Jul-22,RT4,2,3,2022-07-28
8878,16558,28-Jul-22,RT4,2,3,2022-07-28
8879,16562,28-Jul-22,RT4,4,6,2022-07-28
8880,19561,28-Jul-22,RT4,4,7,2022-07-28
8881,16561,28-Jul-22,RT4,5,10,2022-07-28
8882,17560,28-Jul-22,RT4,5,13,2022-07-28
8883,18561,28-Jul-22,RT4,6,9,2022-07-28
8884,17564,28-Jul-22,RT4,6,17,2022-07-28
8885,18560,28-Jul-22,RT4,9,15,2022-07-28
8886,19560,28-Jul-22,RT4,9,16,2022-07-28
8887,18559,28-Jul-22,RT4,6,19,2022-07-28
8888,17563,28-Jul-22,RT4,7,19,2022-07-28
8889,19562,28-Jul-22,RT4,6,14,2022-07-28
8890,17559,28-Jul-22,RT4,8,14,2022-07-28
8891,18558,28-Jul-22,RT4,7,20,2022-07-28
8892,18562,28-Jul-22,RT4,11,20,2022-07-28
8893,18563,28-Jul-22,RT4,8,18,2022-07-28
8894,16563,28-Jul-22,RT4,9,18,2022-07-28
8895,16559,28-Jul-22,RT4,10,18,2022-07-28
8896,17558,28-Jul-22,RT4,3,6,2022-07-28
8897,16560,28-Jul-22,RT4,3,7,2022-07-28
8898,19558,28-Jul-22,RT4,3,7,2022-07-28
8899,17561,28-Jul-22,RT4,3,4,2022-07-28
8900,19563,29-Jul-22,RT3,12,29,2022-07-29
8901,18560,29-Jul-22,RT1,15,30,2022-07-29
8902,19562,29-Jul-22,RT1,18,30,2022-07-29
8903,19563,29-Jul-22,RT1,12,30,2022-07-29
8904,17558,29-Jul-22,RT1,7,19,2022-07-29
8905,16558,29-Jul-22,RT1,9,19,2022-07-29
8906,17560,29-Jul-22,RT1,18,40,2022-07-29
8907,19558,29-Jul-22,RT1,16,40,2022-07-29
8908,19560,29-Jul-22,RT1,15,26,2022-07-29
8909,17561,29-Jul-22,RT1,15,26,2022-07-29
8910,16560,29-Jul-22,RT1,15,34,2022-07-29
8911,16561,29-Jul-22,RT1,10,18,2022-07-29
8912,16562,29-Jul-22,RT1,12,31,2022-07-29
8913,16563,29-Jul-22,RT1,21,41,2022-07-29
8914,17559,29-Jul-22,RT1,16,32,2022-07-29
8915,17562,29-Jul-22,RT1,7,20,2022-07-29
8916,17563,29-Jul-22,RT1,11,25,2022-07-29
8917,18558,29-Jul-22,RT1,7,15,2022-07-29
8918,18559,29-Jul-22,RT1,17,42,2022-07-29
8919,18561,29-Jul-22,RT1,15,33,2022-07-29
8920,18562,29-Jul-22,RT1,22,38,2022-07-29
8921,18563,29-Jul-22,RT1,13,27,2022-07-29
8922,19559,29-Jul-22,RT1,10,24,2022-07-29
8923,19561,29-Jul-22,RT1,14,36,2022-07-29
8924,17564,29-Jul-22,RT1,6,16,2022-07-29
8925,19562,29-Jul-22,RT2,14,23,2022-07-29
8926,18563,29-Jul-22,RT2,11,29,2022-07-29
8927,17561,29-Jul-22,RT2,19,36,2022-07-29
8928,17558,29-Jul-22,RT2,23,50,2022-07-29
8929,16562,29-Jul-22,RT2,21,43,2022-07-29
8930,16561,29-Jul-22,RT2,15,24,2022-07-29
8931,16558,29-Jul-22,RT2,13,22,2022-07-29
8932,19560,29-Jul-22,RT2,19,38,2022-07-29
8933,16563,29-Jul-22,RT2,19,38,2022-07-29
8934,16559,29-Jul-22,RT2,17,41,2022-07-29
8935,19559,29-Jul-22,RT2,14,41,2022-07-29
8936,19558,29-Jul-22,RT2,14,39,2022-07-29
8937,17559,29-Jul-22,RT2,19,39,2022-07-29
8938,16560,29-Jul-22,RT2,14,34,2022-07-29
8939,18562,29-Jul-22,RT2,18,34,2022-07-29
8940,18559,29-Jul-22,RT2,14,44,2022-07-29
8941,17563,29-Jul-22,RT2,23,44,2022-07-29
8942,17562,29-Jul-22,RT2,11,30,2022-07-29
8943,18558,29-Jul-22,RT2,13,30,2022-07-29
8944,17564,29-Jul-22,RT2,14,40,2022-07-29
8945,18561,29-Jul-22,RT2,20,40,2022-07-29
8946,18560,29-Jul-22,RT2,21,40,2022-07-29
8947,17560,29-Jul-22,RT2,18,45,2022-07-29
8948,19561,29-Jul-22,RT2,19,45,2022-07-29
8949,19563,29-Jul-22,RT2,19,45,2022-07-29
8950,16559,29-Jul-22,RT1,15,30,2022-07-29
8951,19562,29-Jul-22,RT3,15,29,2022-07-29
8952,19561,29-Jul-22,RT3,11,29,2022-07-29
8953,18562,29-Jul-22,RT3,16,29,2022-07-29
8954,17558,29-Jul-22,RT3,11,27,2022-07-29
8955,17562,29-Jul-22,RT3,10,27,2022-07-29
8956,19559,29-Jul-22,RT3,10,27,2022-07-29
8957,16559,29-Jul-22,RT3,17,32,2022-07-29
8958,16558,29-Jul-22,RT3,3,8,2022-07-29
8959,16560,29-Jul-22,RT3,7,20,2022-07-29
8960,19558,29-Jul-22,RT3,7,21,2022-07-29
8961,16562,29-Jul-22,RT3,8,18,2022-07-29
8962,18559,29-Jul-22,RT3,8,23,2022-07-29
8963,19560,29-Jul-22,RT3,8,19,2022-07-29
8964,18560,29-Jul-22,RT3,13,24,2022-07-29
8965,16563,29-Jul-22,RT3,9,20,2022-07-29
8966,17559,29-Jul-22,RT3,9,16,2022-07-29
8967,17563,29-Jul-22,RT3,9,16,2022-07-29
8968,17561,29-Jul-22,RT3,10,19,2022-07-29
8969,18558,29-Jul-22,RT3,10,26,2022-07-29
8970,17560,29-Jul-22,RT3,12,25,2022-07-29
8971,18561,29-Jul-22,RT3,12,25,2022-07-29
8972,17564,29-Jul-22,RT3,12,24,2022-07-29
8973,16561,29-Jul-22,RT3,11,21,2022-07-29
8974,18563,29-Jul-22,RT3,11,23,2022-07-29
8975,17558,29-Jul-22,RT4,2,6,2022-07-29
8976,17561,29-Jul-22,RT4,2,4,2022-07-29
8977,17562,29-Jul-22,RT4,2,6,2022-07-29
8978,19558,29-Jul-22,RT4,2,7,2022-07-29
8979,19559,29-Jul-22,RT4,2,3,2022-07-29
8980,16558,29-Jul-22,RT4,2,3,2022-07-29
8981,19563,29-Jul-22,RT4,4,6,2022-07-29
8982,18561,29-Jul-22,RT4,4,9,2022-07-29
8983,17564,29-Jul-22,RT4,5,17,2022-07-29
8984,16561,29-Jul-22,RT4,6,10,2022-07-29
8985,17560,29-Jul-22,RT4,6,13,2022-07-29
8986,18560,29-Jul-22,RT4,8,15,2022-07-29
8987,19560,29-Jul-22,RT4,8,16,2022-07-29
8988,18559,29-Jul-22,RT4,6,19,2022-07-29
8989,17563,29-Jul-22,RT4,11,19,2022-07-29
8990,19562,29-Jul-22,RT4,8,14,2022-07-29
8991,17559,29-Jul-22,RT4,7,14,2022-07-29
8992,18558,29-Jul-22,RT4,9,20,2022-07-29
8993,18562,29-Jul-22,RT4,11,20,2022-07-29
8994,18563,29-Jul-22,RT4,7,18,2022-07-29
8995,16563,29-Jul-22,RT4,9,18,2022-07-29
8996,16559,29-Jul-22,RT4,10,18,2022-07-29
8997,16562,29-Jul-22,RT4,3,6,2022-07-29
8998,16560,29-Jul-22,RT4,3,7,2022-07-29
8999,19561,29-Jul-22,RT4,3,7,2022-07-29
9000,19563,30-Jul-22,RT3,17,29,2022-07-30
9001,18560,30-Jul-22,RT1,21,30,2022-07-30
9002,19562,30-Jul-22,RT1,20,30,2022-07-30
9003,19563,30-Jul-22,RT1,16,30,2022-07-30
9004,17558,30-Jul-22,RT1,12,19,2022-07-30
9005,16558,30-Jul-22,RT1,13,19,2022-07-30
9006,17560,30-Jul-22,RT1,21,40,2022-07-30
9007,19558,30-Jul-22,RT1,19,40,2022-07-30
9008,19560,30-Jul-22,RT1,22,26,2022-07-30
9009,17561,30-Jul-22,RT1,20,26,2022-07-30
9010,16560,30-Jul-22,RT1,20,34,2022-07-30
9011,16561,30-Jul-22,RT1,13,18,2022-07-30
