,index,customer_id,month,category,payment_type,spend
54398,218175,ATQCUS2414,June,Travel,Credit Card,619.0
54399,218177,ATQCUS0981,August,Bills,Credit Card,2114.0
54400,218178,ATQCUS1943,August,Entertainment,Credit Card,151.0
54401,218188,ATQCUS0248,June,Apparel,Credit Card,397.0
54402,218190,ATQCUS1565,September,Others,Credit Card,200.0
54403,218193,ATQCUS1285,May,Food,Credit Card,723.0
54404,218195,ATQCUS3937,July,Travel,Credit Card,1583.0
54405,218200,ATQCUS1176,October,Health & Wellness,Credit Card,978.0
54406,218203,ATQCUS0458,October,Entertainment,Credit Card,1329.0
54407,218204,ATQCUS0494,September,Apparel,Credit Card,357.0
54408,218207,ATQCUS3614,August,Others,Credit Card,206.0
54409,218219,ATQCUS0246,October,Groceries,Credit Card,2621.0
54410,218223,ATQCUS1965,August,Entertainment,Credit Card,365.0
54411,218226,ATQCUS0066,October,Health & Wellness,Credit Card,499.0
54412,218228,ATQCUS1333,October,Travel,Credit Card,363.0
54413,218230,ATQCUS1582,October,Groceries,Credit Card,1323.0
54414,218233,ATQCUS2710,September,Groceries,Credit Card,721.0
54415,218237,ATQCUS2086,June,Travel,Credit Card,2993.0
54416,218242,ATQCUS1610,October,Travel,Credit Card,750.0
54417,218244,ATQCUS2998,May,Health & Wellness,Credit Card,1461.0
54418,218247,ATQCUS3129,August,Health & Wellness,Credit Card,1206.0
54419,218250,ATQCUS0114,May,Apparel,Credit Card,229.0
54420,218255,ATQCUS2315,June,Health & Wellness,Credit Card,1014.0
54421,218256,ATQCUS0769,October,Electronics,Credit Card,1154.0
54422,218262,ATQCUS0960,May,Travel,Credit Card,982.0
54423,218263,ATQCUS1036,September,Groceries,Credit Card,1543.0
54424,218276,ATQCUS2887,October,Food,Credit Card,285.0
54425,218289,ATQCUS0532,June,Electronics,Credit Card,1833.0
54426,218292,ATQCUS0725,August,Electronics,Credit Card,1208.0
54427,218296,ATQCUS1548,August,Food,Credit Card,1003.0
54428,218297,ATQCUS3938,July,Food,Credit Card,734.0
54429,218300,ATQCUS0227,June,Others,Credit Card,415.0
54430,218301,ATQCUS2151,August,Apparel,Credit Card,1232.0
54431,218304,ATQCUS1483,August,Health & Wellness,Credit Card,744.0
54432,218305,ATQCUS1953,June,Entertainment,Credit Card,544.0
54433,218306,ATQCUS0148,September,Food,Credit Card,1424.0
54434,218323,ATQCUS0482,August,Bills,Credit Card,5683.0
54435,218331,ATQCUS1335,October,Travel,Credit Card,725.0
54436,218335,ATQCUS2162,October,Health & Wellness,Credit Card,1254.0
54437,218343,ATQCUS1537,May,Bills,Credit Card,3102.0
54438,218357,ATQCUS2016,September,Others,Credit Card,166.0
54439,218360,ATQCUS1706,August,Electronics,Credit Card,1363.0
54440,218370,ATQCUS1270,June,Others,Credit Card,164.0
54441,218371,ATQCUS1890,May,Groceries,Credit Card,412.0
54442,218372,ATQCUS3634,August,Travel,Credit Card,1488.0
54443,218374,ATQCUS3910,October,Entertainment,Credit Card,373.0
54444,218375,ATQCUS2760,August,Health & Wellness,Credit Card,1548.0
54445,218376,ATQCUS0448,October,Food,Credit Card,458.0
54446,218377,ATQCUS2333,July,Electronics,Credit Card,706.0
54447,218391,ATQCUS2477,August,Travel,Credit Card,2356.0
54448,218392,ATQCUS2385,May,Bills,Credit Card,1073.0
54449,218394,ATQCUS0125,September,Groceries,Credit Card,4411.0
54450,218397,ATQCUS1165,May,Food,Credit Card,252.0
54451,218403,ATQCUS1766,October,Bills,Credit Card,1592.0
54452,218410,ATQCUS2048,May,Bills,Credit Card,94.0
54453,218411,ATQCUS0689,October,Food,Credit Card,403.0
54454,218415,ATQCUS0335,September,Health & Wellness,Credit Card,2481.0
54455,218416,ATQCUS2062,July,Food,Credit Card,254.0
54456,218417,ATQCUS0643,June,Travel,Credit Card,581.0
54457,218418,ATQCUS1556,May,Electronics,Credit Card,1063.0
54458,218420,ATQCUS1438,September,Bills,Credit Card,1723.0
54459,218426,ATQCUS1174,August,Bills,Credit Card,1597.0
54460,218428,ATQCUS0159,October,Others,Credit Card,737.0
54461,218429,ATQCUS2278,May,Entertainment,Credit Card,540.0
54462,218431,ATQCUS2470,July,Health & Wellness,Credit Card,1633.0
54463,218432,ATQCUS1383,September,Apparel,Credit Card,843.0
54464,218448,ATQCUS1883,July,Health & Wellness,Credit Card,430.0
54465,218452,ATQCUS3199,August,Groceries,Credit Card,391.0
54466,218455,ATQCUS1127,May,Travel,Credit Card,602.0
54467,218456,ATQCUS2121,May,Health & Wellness,Credit Card,1572.0
54468,218457,ATQCUS3594,September,Entertainment,Credit Card,627.0
54469,218459,ATQCUS1630,October,Electronics,Credit Card,1087.0
54470,218467,ATQCUS3097,July,Groceries,Credit Card,565.0
54471,218468,ATQCUS3383,September,Travel,Credit Card,316.0
54472,218470,ATQCUS2017,October,Apparel,Credit Card,960.0
54473,218473,ATQCUS0521,May,Others,Credit Card,341.0
54474,218479,ATQCUS2256,October,Apparel,Credit Card,865.0
54475,218482,ATQCUS1203,July,Health & Wellness,Credit Card,877.0
54476,218483,ATQCUS1824,May,Travel,Credit Card,1122.0
54477,218489,ATQCUS2780,September,Entertainment,Credit Card,693.0
54478,218491,ATQCUS0919,September,Bills,Credit Card,7801.0
54479,218493,ATQCUS0141,June,Health & Wellness,Credit Card,864.0
54480,218496,ATQCUS3762,July,Food,Credit Card,731.0
54481,218500,ATQCUS3576,June,Apparel,Credit Card,399.0
54482,218501,ATQCUS1724,October,Groceries,Credit Card,938.0
54483,218502,ATQCUS3124,August,Health & Wellness,Credit Card,968.0
54484,218506,ATQCUS3496,May,Health & Wellness,Credit Card,489.0
54485,218509,ATQCUS0580,September,Bills,Credit Card,2750.0
54486,218510,ATQCUS3553,June,Electronics,Credit Card,1960.0
54487,218511,ATQCUS3826,May,Travel,Credit Card,155.0
54488,218513,ATQCUS0401,October,Electronics,Credit Card,2576.0
54489,218524,ATQCUS3992,October,Apparel,Credit Card,548.0
54490,218528,ATQCUS1337,August,Food,Credit Card,477.0
54491,218532,ATQCUS1795,October,Health & Wellness,Credit Card,620.0
54492,218533,ATQCUS2771,September,Others,Credit Card,260.0
54493,218534,ATQCUS0908,October,Health & Wellness,Credit Card,1569.0
54494,218546,ATQCUS3549,July,Bills,Credit Card,1971.0
54495,218550,ATQCUS1703,May,Others,Credit Card,232.0
54496,218554,ATQCUS1359,July,Travel,Credit Card,1114.0
54497,218559,ATQCUS3431,September,Health & Wellness,Credit Card,290.0
54498,218563,ATQCUS1868,September,Food,Credit Card,926.0
54499,218564,ATQCUS0473,August,Food,Credit Card,1427.0
54500,218565,ATQCUS0466,May,Health & Wellness,Credit Card,849.0
54501,218572,ATQCUS2600,June,Others,Credit Card,225.0
54502,218578,ATQCUS3255,September,Apparel,Credit Card,1349.0
54503,218585,ATQCUS0389,August,Travel,Credit Card,2095.0
54504,218586,ATQCUS3120,September,Groceries,Credit Card,1072.0
54505,218592,ATQCUS2487,October,Food,Credit Card,391.0
54506,218594,ATQCUS2685,May,Travel,Credit Card,729.0
54507,218596,ATQCUS0720,June,Others,Credit Card,81.0
54508,218599,ATQCUS2005,June,Health & Wellness,Credit Card,936.0
54509,218600,ATQCUS1224,July,Electronics,Credit Card,2758.0
54510,218602,ATQCUS2534,August,Travel,Credit Card,2019.0
54511,218605,ATQCUS0971,June,Electronics,Credit Card,1425.0
54512,218607,ATQCUS1500,June,Health & Wellness,Credit Card,390.0
54513,218612,ATQCUS3977,July,Groceries,Credit Card,721.0
54514,218615,ATQCUS3649,August,Electronics,Credit Card,2803.0
54515,218624,ATQCUS2327,July,Apparel,Credit Card,537.0
54516,218629,ATQCUS0487,June,Electronics,Credit Card,3131.0
54517,218632,ATQCUS2859,September,Others,Credit Card,183.0
54518,218633,ATQCUS0263,June,Food,Credit Card,408.0
54519,218635,ATQCUS1365,June,Groceries,Credit Card,1342.0
54520,218636,ATQCUS3731,September,Travel,Credit Card,847.0
54521,218642,ATQCUS3360,September,Health & Wellness,Credit Card,264.0
54522,218644,ATQCUS3884,June,Apparel,Credit Card,799.0
54523,218646,ATQCUS1939,July,Electronics,Credit Card,754.0
54524,218647,ATQCUS0380,October,Apparel,Credit Card,201.0
54525,218649,ATQCUS1146,August,Others,Credit Card,644.0
54526,218651,ATQCUS3718,October,Others,Credit Card,104.0
54527,218657,ATQCUS3695,October,Entertainment,Credit Card,699.0
54528,218660,ATQCUS0729,June,Entertainment,Credit Card,298.0
54529,218661,ATQCUS3672,October,Travel,Credit Card,1038.0
54530,218664,ATQCUS0813,September,Travel,Credit Card,919.0
54531,218667,ATQCUS0499,June,Apparel,Credit Card,184.0
54532,218674,ATQCUS3763,June,Electronics,Credit Card,863.0
54533,218681,ATQCUS3522,September,Food,Credit Card,1000.0
54534,218689,ATQCUS1254,August,Bills,Credit Card,3383.0
54535,218713,ATQCUS0935,October,Electronics,Credit Card,2393.0
54536,218714,ATQCUS0927,June,Entertainment,Credit Card,892.0
54537,218716,ATQCUS2902,July,Electronics,Credit Card,822.0
54538,218717,ATQCUS0502,September,Health & Wellness,Credit Card,633.0
54539,218725,ATQCUS3071,July,Health & Wellness,Credit Card,1558.0
54540,218727,ATQCUS1265,September,Electronics,Credit Card,2514.0
54541,218731,ATQCUS3647,August,Travel,Credit Card,1143.0
54542,218732,ATQCUS1190,October,Entertainment,Credit Card,282.0
54543,218735,ATQCUS2312,October,Groceries,Credit Card,972.0
54544,218737,ATQCUS0744,October,Food,Credit Card,265.0
54545,218740,ATQCUS0533,July,Bills,Credit Card,2857.0
54546,218742,ATQCUS2772,June,Travel,Credit Card,563.0
54547,218744,ATQCUS1572,July,Bills,Credit Card,1792.0
54548,218745,ATQCUS3862,August,Travel,Credit Card,262.0
54549,218748,ATQCUS2090,September,Health & Wellness,Credit Card,3083.0
54550,218750,ATQCUS3317,August,Electronics,Credit Card,2067.0
54551,218754,ATQCUS1319,August,Food,Credit Card,378.0
54552,218757,ATQCUS0701,May,Entertainment,Credit Card,374.0
54553,218760,ATQCUS3934,October,Health & Wellness,Credit Card,1100.0
54554,218766,ATQCUS1329,June,Others,Credit Card,117.0
54555,218774,ATQCUS1178,August,Others,Credit Card,269.0
54556,218783,ATQCUS3781,May,Groceries,Credit Card,127.0
54557,218784,ATQCUS0100,September,Bills,Credit Card,326.0
54558,218787,ATQCUS0077,September,Others,Credit Card,242.0
54559,218790,ATQCUS2836,August,Groceries,Credit Card,604.0
54560,218793,ATQCUS2017,July,Bills,Credit Card,204.0
54561,218794,ATQCUS0758,May,Bills,Credit Card,1249.0
54562,218796,ATQCUS2150,September,Food,Credit Card,991.0
54563,218800,ATQCUS1289,July,Groceries,Credit Card,1334.0
54564,218802,ATQCUS2672,September,Apparel,Credit Card,947.0
54565,218803,ATQCUS2239,September,Bills,Credit Card,1261.0
54566,218804,ATQCUS2400,June,Entertainment,Credit Card,300.0
54567,218808,ATQCUS1583,September,Food,Credit Card,545.0
54568,218809,ATQCUS0712,May,Travel,Credit Card,441.0
54569,218813,ATQCUS0333,October,Entertainment,Credit Card,1499.0
54570,218815,ATQCUS2090,June,Entertainment,Credit Card,596.0
54571,218817,ATQCUS0761,August,Apparel,Credit Card,139.0
54572,218822,ATQCUS2100,August,Travel,Credit Card,2774.0
54573,218826,ATQCUS4000,July,Others,Credit Card,168.0
54574,218828,ATQCUS0160,August,Electronics,Credit Card,5786.0
54575,218830,ATQCUS3887,May,Electronics,Credit Card,259.0
54576,218831,ATQCUS2393,September,Health & Wellness,Credit Card,942.0
54577,218840,ATQCUS0634,May,Bills,Credit Card,2305.0
54578,218845,ATQCUS2273,June,Bills,Credit Card,2765.0
54579,218848,ATQCUS1269,October,Others,Credit Card,223.0
54580,218854,ATQCUS0499,May,Electronics,Credit Card,1234.0
54581,218861,ATQCUS2315,June,Bills,Credit Card,1144.0
54582,218863,ATQCUS0404,September,Others,Credit Card,379.0
54583,218864,ATQCUS1664,June,Health & Wellness,Credit Card,1197.0
54584,218866,ATQCUS3030,October,Electronics,Credit Card,460.0
54585,218867,ATQCUS1792,June,Bills,Credit Card,1235.0
54586,218871,ATQCUS2256,June,Travel,Credit Card,997.0
54587,218876,ATQCUS3757,October,Apparel,Credit Card,1755.0
54588,218879,ATQCUS0598,July,Food,Credit Card,539.0
54589,218888,ATQCUS1928,June,Health & Wellness,Credit Card,408.0
54590,218890,ATQCUS3464,October,Entertainment,Credit Card,729.0
54591,218893,ATQCUS0912,September,Electronics,Credit Card,5724.0
54592,218899,ATQCUS2724,September,Others,Credit Card,806.0
54593,218903,ATQCUS2635,October,Apparel,Credit Card,1127.0
54594,218905,ATQCUS1416,July,Others,Credit Card,94.0
54595,218914,ATQCUS1201,August,Food,Credit Card,513.0
54596,218916,ATQCUS0318,September,Apparel,Credit Card,585.0
54597,218917,ATQCUS3895,October,Apparel,Credit Card,1543.0
54598,218918,ATQCUS3856,October,Food,Credit Card,603.0
54599,218921,ATQCUS3510,June,Travel,Credit Card,1442.0
54600,218925,ATQCUS1517,September,Health & Wellness,Credit Card,632.0
54601,218927,ATQCUS1689,August,Groceries,Credit Card,1834.0
54602,218931,ATQCUS0737,May,Entertainment,Credit Card,252.0
54603,218933,ATQCUS0319,August,Travel,Credit Card,4253.0
54604,218934,ATQCUS1629,July,Apparel,Credit Card,94.0
54605,218937,ATQCUS1541,October,Electronics,Credit Card,2063.0
54606,218939,ATQCUS2784,July,Others,Credit Card,337.0
54607,218948,ATQCUS3550,June,Food,Credit Card,683.0
54608,218953,ATQCUS1640,May,Food,Credit Card,342.0
54609,218966,ATQCUS3069,July,Electronics,Credit Card,463.0
54610,218969,ATQCUS0653,October,Groceries,Credit Card,728.0
54611,218970,ATQCUS1131,October,Travel,Credit Card,622.0
54612,218976,ATQCUS1867,September,Apparel,Credit Card,414.0
54613,218979,ATQCUS0406,September,Health & Wellness,Credit Card,1368.0
54614,218980,ATQCUS1208,October,Entertainment,Credit Card,471.0
54615,218985,ATQCUS0561,September,Electronics,Credit Card,1250.0
54616,219004,ATQCUS2438,August,Entertainment,Credit Card,151.0
54617,219006,ATQCUS2770,September,Entertainment,Credit Card,295.0
54618,219012,ATQCUS0430,July,Apparel,Credit Card,173.0
54619,219014,ATQCUS1002,October,Bills,Credit Card,2800.0
54620,219018,ATQCUS3596,October,Apparel,Credit Card,281.0
54621,219023,ATQCUS0368,August,Travel,Credit Card,1447.0
54622,219024,ATQCUS2340,May,Entertainment,Credit Card,217.0
54623,219029,ATQCUS3419,June,Entertainment,Credit Card,1844.0
54624,219031,ATQCUS3610,June,Health & Wellness,Credit Card,288.0
54625,219033,ATQCUS3137,September,Entertainment,Credit Card,3819.0
54626,219043,ATQCUS0677,October,Groceries,Credit Card,649.0
54627,219051,ATQCUS3307,July,Health & Wellness,Credit Card,327.0
54628,219055,ATQCUS3675,May,Entertainment,Credit Card,279.0
54629,219062,ATQCUS1736,May,Apparel,Credit Card,191.0
54630,219064,ATQCUS2595,August,Others,Credit Card,404.0
54631,219072,ATQCUS0278,October,Apparel,Credit Card,253.0
54632,219073,ATQCUS1527,October,Food,Credit Card,780.0
54633,219075,ATQCUS3073,May,Electronics,Credit Card,704.0
54634,219078,ATQCUS1805,June,Apparel,Credit Card,232.0
54635,219081,ATQCUS0814,October,Entertainment,Credit Card,608.0
54636,219082,ATQCUS1401,September,Health & Wellness,Credit Card,846.0
54637,219087,ATQCUS3977,August,Apparel,Credit Card,829.0
54638,219089,ATQCUS2729,May,Food,Credit Card,893.0
54639,219090,ATQCUS0752,August,Groceries,Credit Card,767.0
54640,219094,ATQCUS3952,May,Apparel,Credit Card,380.0
54641,219098,ATQCUS2449,September,Health & Wellness,Credit Card,1447.0
54642,219101,ATQCUS1230,May,Others,Credit Card,502.0
54643,219102,ATQCUS0702,September,Apparel,Credit Card,262.0
54644,219106,ATQCUS3379,June,Others,Credit Card,94.0
54645,219114,ATQCUS1557,July,Food,Credit Card,518.0
54646,219120,ATQCUS0851,May,Others,Credit Card,126.0
54647,219121,ATQCUS3416,May,Bills,Credit Card,299.0
54648,219125,ATQCUS3454,July,Travel,Credit Card,2131.0
54649,219128,ATQCUS2870,August,Bills,Credit Card,883.0
54650,219133,ATQCUS0031,October,Entertainment,Credit Card,955.0
54651,219135,ATQCUS1044,May,Electronics,Credit Card,1021.0
54652,219138,ATQCUS2936,May,Groceries,Credit Card,534.0
54653,219140,ATQCUS3114,October,Travel,Credit Card,569.0
54654,219141,ATQCUS0011,August,Entertainment,Credit Card,2481.0
54655,219152,ATQCUS1740,July,Apparel,Credit Card,235.0
54656,219154,ATQCUS1787,September,Apparel,Credit Card,459.0
54657,219158,ATQCUS2413,September,Food,Credit Card,418.0
54658,219162,ATQCUS1003,July,Others,Credit Card,244.0
54659,219165,ATQCUS1431,August,Travel,Credit Card,821.0
54660,219167,ATQCUS1827,September,Electronics,Credit Card,1704.0
54661,219169,ATQCUS0844,September,Bills,Credit Card,3068.0
54662,219176,ATQCUS2197,June,Apparel,Credit Card,1324.0
54663,219177,ATQCUS3731,August,Entertainment,Credit Card,399.0
54664,219178,ATQCUS0568,June,Entertainment,Credit Card,462.0
54665,219180,ATQCUS0991,June,Travel,Credit Card,998.0
54666,219184,ATQCUS3020,September,Travel,Credit Card,2789.0
54667,219185,ATQCUS1232,September,Entertainment,Credit Card,1575.0
54668,219193,ATQCUS1487,August,Electronics,Credit Card,912.0
54669,219196,ATQCUS2742,August,Food,Credit Card,589.0
54670,219198,ATQCUS1190,August,Health & Wellness,Credit Card,800.0
54671,219207,ATQCUS1989,September,Travel,Credit Card,919.0
54672,219208,ATQCUS3356,May,Health & Wellness,Credit Card,218.0
54673,219214,ATQCUS1692,June,Others,Credit Card,331.0
54674,219215,ATQCUS2743,October,Electronics,Credit Card,906.0
54675,219217,ATQCUS1611,October,Apparel,Credit Card,191.0
54676,219228,ATQCUS2340,September,Groceries,Credit Card,844.0
54677,219230,ATQCUS2165,June,Apparel,Credit Card,659.0
54678,219235,ATQCUS2166,June,Health & Wellness,Credit Card,1357.0
54679,219236,ATQCUS3696,August,Groceries,Credit Card,1169.0
54680,219239,ATQCUS2333,May,Electronics,Credit Card,817.0
54681,219248,ATQCUS3411,June,Electronics,Credit Card,1435.0
54682,219251,ATQCUS0490,August,Electronics,Credit Card,3642.0
54683,219253,ATQCUS1659,July,Apparel,Credit Card,504.0
54684,219260,ATQCUS1827,June,Health & Wellness,Credit Card,1513.0
54685,219263,ATQCUS0027,September,Entertainment,Credit Card,1469.0
54686,219264,ATQCUS3455,August,Bills,Credit Card,5421.0
54687,219266,ATQCUS3329,May,Electronics,Credit Card,911.0
54688,219270,ATQCUS0140,September,Groceries,Credit Card,3948.0
54689,219279,ATQCUS0403,July,Groceries,Credit Card,2528.0
54690,219282,ATQCUS0644,May,Bills,Credit Card,1461.0
54691,219285,ATQCUS2972,September,Entertainment,Credit Card,500.0
54692,219287,ATQCUS1057,October,Food,Credit Card,449.0
54693,219289,ATQCUS0575,October,Entertainment,Credit Card,534.0
54694,219302,ATQCUS0930,May,Others,Credit Card,251.0
54695,219304,ATQCUS0742,May,Travel,Credit Card,422.0
54696,219306,ATQCUS0190,May,Health & Wellness,Credit Card,612.0
54697,219309,ATQCUS3582,June,Others,Credit Card,410.0
54698,219312,ATQCUS2026,September,Travel,Credit Card,392.0
54699,219313,ATQCUS1465,September,Food,Credit Card,309.0
54700,219315,ATQCUS0632,June,Electronics,Credit Card,2134.0
54701,219316,ATQCUS3049,October,Health & Wellness,Credit Card,2741.0
54702,219317,ATQCUS2874,August,Travel,Credit Card,634.0
54703,219319,ATQCUS3045,May,Bills,Credit Card,1881.0
54704,219326,ATQCUS0581,September,Groceries,Credit Card,1904.0
54705,219333,ATQCUS3526,May,Groceries,Credit Card,2178.0
54706,219338,ATQCUS3619,October,Health & Wellness,Credit Card,573.0
54707,219339,ATQCUS2562,September,Food,Credit Card,1799.0
54708,219341,ATQCUS2140,August,Entertainment,Credit Card,609.0
54709,219342,ATQCUS0451,May,Food,Credit Card,557.0
54710,219343,ATQCUS0026,October,Electronics,Credit Card,1163.0
54711,219345,ATQCUS1046,July,Electronics,Credit Card,1219.0
54712,219357,ATQCUS3550,July,Others,Credit Card,299.0
54713,219362,ATQCUS2383,October,Travel,Credit Card,1791.0
54714,219367,ATQCUS0935,August,Apparel,Credit Card,993.0
54715,219369,ATQCUS0800,October,Travel,Credit Card,1673.0
54716,219372,ATQCUS0145,August,Food,Credit Card,1443.0
54717,219376,ATQCUS0462,May,Groceries,Credit Card,1979.0
54718,219379,ATQCUS2893,August,Health & Wellness,Credit Card,2956.0
54719,219384,ATQCUS3311,June,Entertainment,Credit Card,1639.0
54720,219385,ATQCUS2489,September,Entertainment,Credit Card,582.0
54721,219387,ATQCUS3688,October,Others,Credit Card,142.0
54722,219390,ATQCUS3891,May,Others,Credit Card,158.0
54723,219402,ATQCUS3330,August,Apparel,Credit Card,483.0
54724,219404,ATQCUS0925,May,Health & Wellness,Credit Card,1209.0
54725,219407,ATQCUS3052,October,Others,Credit Card,358.0
54726,219413,ATQCUS2535,July,Bills,Credit Card,2177.0
54727,219415,ATQCUS0462,July,Entertainment,Credit Card,1029.0
54728,219417,ATQCUS1179,August,Entertainment,Credit Card,596.0
54729,219420,ATQCUS2406,October,Travel,Credit Card,760.0
